Loan_ID,Customer_ID,Gender,Employment_Status,Loan_Amount,Interest_Rate,Loan_Term,Loan_Purpose,Loan_Status,Monthly_Income,Credit_Score
a87ac11d-a4b4-453e-8b2b-5261ed9eec26,f798bfbc-2a9c-42e5-9e99-10b2aca6fb97,Male,Unemployed,2023,6.68,24,Education,Defaulted,4396,742
9e677a91-1bb9-425b-8395-fcb50c3ac092,ba383ab5-0be0-4663-82d7-f0f5cb4d9c1f,Male,Employed,19441,12.89,12,Medical Bills,Defaulted,2929,831
592409a0-7162-47a9-81bf-c08b81a22dbb,6b891ec1-f3cc-4848-b717-514c56e4a95d,Female,Retired,32476,8.63,48,Car Purchase,Approved,1101,421
00ef39cd-c890-4107-a123-bd3597783335,20e5ba9c-c8a0-4593-afac-83af9e58f0c7,Male,Employed,14956,14.95,36,Car Purchase,Defaulted,3944,803
adcd0d78-de86-4a25-a513-b395661a419a,599bf37b-804f-42b1-8108-a517a4af4980,Male,Unemployed,23813,12.28,24,Car Purchase,Paid,2006,465
91de3a93-5772-4932-a0a1-d6c31d25d233,db27c65a-5ff4-49cf-9407-fd43d93146b8,Male,Unemployed,14981,7.66,60,Car Purchase,Approved,2806,361
27957767-c22c-42ec-a1bd-eba23884ff4d,4d76c985-cd25-4308-a66d-63095fa464e6,Female,Employed,24644,14.29,48,Home Renovation,Rejected,4173,314
a03d018c-41df-4ee9-a9c1-821aed529261,b0b1fa17-03e5-4b2f-aeb5-092177c6aa62,Male,Employed,22524,9.3,48,Business,Paid,4980,821
9d82e533-4823-4ada-96fa-5b54ebf8aedb,56296911-4c1c-4dbb-8612-8b95a362d56a,Male,Employed,31252,13.17,48,Education,Defaulted,4122,830
3809a181-5784-4e6d-9c4b-a92b7e20800d,2e6002ea-00e6-4b55-85fd-5e4581dc8164,Male,Retired,34813,12,36,Home Renovation,Defaulted,545,578
a8f624f9-44cd-4abd-8a21-747ce81e813a,0a5aa7e5-9166-4424-80f0-4b58b7f58364,Female,Retired,44722,5.04,24,Home Renovation,Approved,4787,719
933cc797-2dbc-4645-964c-bc41a867ba06,c6802ed8-bfbd-490a-a058-6c14c685e001,Male,Unemployed,19711,13.88,36,Education,Paid,4298,780
1c07eb6e-a9d3-4e36-b46f-cdb8d5ae8e50,3edfa265-bef0-44f3-9492-9d0aacf7c8e8,Female,Self-employed,29120,14.02,36,Business,Paid,1260,821
4749ace7-4d6b-471c-a0d4-9a8af888d2ac,e8a96e3d-4b0f-480c-b000-1826a26402ee,Female,Unemployed,12055,8.11,36,Home Renovation,Defaulted,1823,367
3c10776d-3ddd-4744-8159-0340504c11e5,d13927e4-e497-4673-8861-8f417f0bf382,Male,Self-employed,21494,5.05,48,Car Purchase,Paid,4023,415
089c3e4b-f818-4aa7-bd87-2c2430b2d4ba,590d63a9-c950-4b43-8b1e-1e8924e62495,Male,Self-employed,25602,8.37,60,Home Renovation,Approved,625,845
6ef8af76-0b31-43a2-b3ac-dc946ad1fbd4,55a5d0a7-993a-4655-b1a0-81482fe6df56,Female,Employed,12108,8.39,60,Car Purchase,Defaulted,298,411
190e32aa-0df6-4cce-a005-fe9fbfa5a9b6,06c8ab60-e613-4934-8737-554a3df4ec9d,Male,Self-employed,9434,12.37,12,Business,Defaulted,311,331
ffaad628-c5d3-4ced-abbf-11faeddc6822,0f207cf2-bcc0-4006-8018-ab2775d0b57c,Male,Self-employed,16906,12.45,36,Medical Bills,Defaulted,3212,539
2cfd869b-a09d-413e-89cc-f7db3bf6e71f,b82c5791-b217-4cf0-9b46-64da4aee6572,Female,Unemployed,16242,9.38,60,Business,Rejected,1406,723
3114e304-3c87-436c-8dfc-3ba7d17d47f3,193ec553-55ff-424e-a3c3-f5076278b85d,Female,Retired,21025,13.43,48,Business,Paid,3411,377
9d36da3f-201f-48cf-ad09-4ebdcbdc6659,65fa6c34-ff26-4583-bac3-84559fa280c4,Male,Employed,42456,3.82,12,Education,Approved,4154,402
40fd7437-1374-4b5e-bb7d-ab298e6880ab,c0cf6003-bc71-4dc0-9c98-0338eb1a6b92,Male,Unemployed,30709,5.47,60,Education,Paid,469,624
c0d1f45c-9dbb-4885-a25b-75acdcceecb0,99a06623-f569-4230-8f33-e18fdff90ba2,Male,Self-employed,31552,9.5,24,Medical Bills,Approved,2809,845
0a7224f8-9995-43b7-b5d5-e7bcbe065f82,f5d7f62b-ac95-4b95-8676-c9352ddfa39e,Male,Unemployed,19682,3.52,60,Education,Defaulted,293,754
14acb64b-212d-4185-970b-1cb302c15da3,f61dbdd1-c00f-49d2-855c-f3bf4ae20f2c,Female,Unemployed,9565,8.1,12,Business,Defaulted,4917,643
c9d55fe5-9892-4186-882a-11c8b8bd8fed,151b2fee-ca67-4fec-8616-56e872adbe8e,Male,Retired,10636,11.94,24,Business,Approved,151,820
4c5b9235-ce78-4ca7-bf48-3643a4b48d42,84578060-1891-4387-95d9-e82852fe6fe9,Female,Unemployed,23182,10.4,60,Car Purchase,Defaulted,1674,419
6edef1b0-b5d5-42cb-ae05-c764e42de7de,0fb507ee-704c-4045-a01d-1ebc51d2f4ea,Female,Retired,7426,6.1,24,Home Renovation,Defaulted,2333,534
e83d67ed-0dd3-4ac9-9d31-c3fdf45bb0c9,4b1ccd9f-5187-41b5-b1a9-9119d937c7f8,Male,Retired,9343,9.14,24,Home Renovation,Paid,1930,384
5c079d5f-3399-4464-99d2-44fda156fe14,56221b24-e31e-4601-9ef7-ccabcd0b481c,Male,Self-employed,26145,8.95,48,Car Purchase,Defaulted,4326,369
ed52b94f-773c-4114-8b8f-4bbea16c2042,b804c054-baf0-42b6-b7be-b9ad35ae555f,Male,Retired,31270,11.97,36,Education,Approved,759,802
e3794392-8e58-4adb-9aed-3afe420cefe1,7127a31b-bcc6-4f54-9534-ef3f79d2e884,Female,Unemployed,27733,13.19,48,Car Purchase,Defaulted,4687,360
3e54e0b1-6abd-4e3b-9346-3ccc814fc640,e44bffa0-5be5-4c36-88d0-be1676580d9e,Female,Self-employed,47350,11.68,60,Medical Bills,Paid,2324,592
a49837bd-9299-4834-a0f2-e4cb4b0f9d20,1a61e1e1-2385-4c8f-b1af-7762f98bf274,Female,Self-employed,48376,7.83,12,Home Renovation,Rejected,1617,733
bb3f4c1d-b5eb-40e1-a1d1-7b2d7b3a5536,4d37e011-b828-4cc8-a0da-e4d5103c60bb,Male,Self-employed,17043,11.61,48,Medical Bills,Rejected,2270,824
e8562c8c-9785-4363-8b92-8f87491f220b,d9c14118-2758-4c2e-bccb-f20b18a86ef1,Male,Employed,19177,14.22,12,Car Purchase,Approved,2622,557
ca12bd5c-7883-420e-8f7b-e999be820d4f,666beaa8-348e-421f-9ce8-f027eab9fc89,Female,Unemployed,19455,7.37,12,Car Purchase,Defaulted,1656,762
98f92c9f-129b-47f7-b870-2e5f19c27896,f72d0cf4-65e0-4b96-8a77-c876df2fe91f,Female,Unemployed,15916,9.11,48,Medical Bills,Paid,4163,322
7d3b3812-d66c-4e47-9651-cf2b700b930b,8764cb72-c5d2-4ad7-8158-519a6abe8c53,Female,Unemployed,38686,5.4,36,Business,Paid,3380,305
c1a9c33e-45c9-4a6e-a0df-9300578cc8f2,21092ae2-3f79-4c51-ba5c-93025a3d6307,Male,Retired,20853,8.7,12,Home Renovation,Defaulted,462,413
3e9b64b9-4528-4224-8c08-de967d4e5a7c,6abebdfc-61b7-45b7-9551-c054e3cac542,Female,Retired,11373,6.03,48,Home Renovation,Paid,2162,762
c7093100-c7ac-4604-9bb8-05892e4ef8cf,072f69ec-c10e-4894-8409-5cd44ac886d1,Male,Retired,10542,5.72,12,Business,Defaulted,3291,349
92a71a4d-c257-47a7-a773-d1072335be98,973fcf19-b138-41e8-aa0c-7095b86554ac,Male,Retired,35559,10.73,60,Business,Defaulted,2491,670
f1101351-bd97-41f6-aadc-7136bc7b46b4,de2ee4ea-00e3-48a2-8720-57cdf6f24267,Female,Employed,33574,4.03,24,Business,Rejected,535,623
fcc82556-8120-4606-ac3c-2b79e29e99bd,792999a6-cc60-47e8-ad36-216d67939ad5,Male,Self-employed,45396,12.8,48,Car Purchase,Paid,211,474
6c9038ef-bf92-4b44-87d0-0ddd405dd1f6,75dc3a63-5585-4cb0-b164-1253a71cfb21,Male,Self-employed,10797,12.13,12,Car Purchase,Approved,4935,484
391e5548-53ab-4209-9459-75483e1bcbea,8cb112c8-c372-4232-a5d2-1fce742c8de1,Male,Employed,41173,13.59,48,Education,Defaulted,4759,452
4bccf9f1-40f3-4f6b-9cea-3a0e44455235,5efce736-d369-4fe3-96da-67b69729d119,Female,Retired,2443,10.52,48,Home Renovation,Paid,1186,624
8e683d03-9ee5-4e59-9061-5224543f8319,6ef8f62b-84c7-4ead-b9d4-63f8c1d506b9,Male,Self-employed,2282,8.96,48,Education,Paid,1107,837
b24206e0-d781-4c93-9fb3-1c6fc82c2509,0e6df1cb-dc69-4332-a31c-54ba57b08080,Female,Unemployed,25040,7.47,60,Car Purchase,Rejected,2178,376
1d24f550-28e4-42e5-8da2-d200ffe0ee2e,b3bbae81-44c5-4cc4-a27d-f6d26b5baa4b,Female,Retired,36305,7.81,36,Education,Defaulted,1053,756
f680bf9a-b0b8-4761-b9ed-33833856bc60,73f3f11e-508e-4be0-baf6-ae6c97b151ea,Female,Retired,14552,12.6,48,Home Renovation,Paid,4856,775
81cede05-942d-486a-9126-505b1d33b4ae,8eb3e81d-cb90-445c-a1e7-9511500e8b85,Male,Retired,8745,12.26,12,Car Purchase,Paid,2910,601
d7b133df-9fd1-4bb0-a234-0d06d6d6357c,9f0a09fc-67f8-46e0-bf4e-fbb03842872f,Female,Self-employed,27705,8.26,24,Medical Bills,Rejected,648,511
5ae7ac6b-ac7b-439a-b075-64a731f1cb3d,5b9236e4-2852-4815-8d68-98ea9dba2242,Male,Employed,38753,7.85,12,Medical Bills,Rejected,4501,800
35f30012-3cc7-4cc9-b2d5-97b2bbe4d7de,3b5f38fa-021a-4cd9-ae0b-ce3929006700,Female,Employed,27429,12.65,36,Education,Paid,4529,392
b0770d3d-bdce-41cb-9481-b3f1e6c7a209,b4aa3d26-575e-41c7-99e5-8d31e3c35356,Male,Retired,5760,5.55,60,Education,Approved,2631,644
6694955d-fb9d-4ff2-948d-d388d498b938,d0920bd7-693f-45dd-90c9-4b9ff6b471db,Female,Retired,39084,10.96,12,Home Renovation,Defaulted,3998,572
092a30b5-6df4-4cd2-b4d1-4f52bcc954b8,5eb6826f-3cf1-4fd1-9515-6c92d2d8b56d,Female,Unemployed,47500,8.38,48,Business,Paid,1015,572
4f312a7a-8acf-4c93-adfe-54b63902ebc3,e22d1341-bb91-4a5e-bf3f-cac783e22b2b,Female,Employed,12889,10.07,48,Car Purchase,Paid,3003,512
4df02e96-63e0-488e-9c89-1f484f7d9ede,38b918db-2df6-4bee-bf99-d84e717f65f4,Female,Employed,49050,9.64,12,Business,Rejected,534,836
4846a34d-5028-4d87-933f-9012e2ee8ce8,ee32afee-e544-4f84-b6bc-64c50795920b,Female,Employed,32379,9.49,36,Car Purchase,Rejected,1386,658
2b40d905-eead-4ccb-835d-ca3b0b9b94f7,b03d63e4-d704-4c6b-af27-3be9b12f63d8,Male,Self-employed,34573,12.27,24,Business,Paid,3971,482
cba7f7fe-3532-4a90-a321-48eb48dc2e46,926196e5-29c4-44e3-bc6b-6382f99721d8,Male,Unemployed,14262,13.04,12,Business,Defaulted,3152,352
92e16c53-2161-4bcb-af29-6077902f968c,89839515-41dd-446c-bb24-9a82401600f7,Male,Unemployed,2827,14.39,24,Medical Bills,Rejected,915,402
780a7fbf-bded-4410-8950-017c6d0706fb,464f2975-595a-4366-8f86-187e64075aba,Male,Self-employed,15875,5.01,12,Business,Rejected,3238,315
bb234d46-89e1-4d80-ba56-442fee94cc7d,802310d6-bf0a-446a-abaa-91bd8e2878c8,Female,Self-employed,45583,9.3,60,Education,Defaulted,4679,660
77fead64-f34f-4ffc-ba23-5c9ac99c664b,d1b49f9c-434e-4133-b96a-dba430d839d2,Female,Retired,40746,3.54,12,Home Renovation,Paid,4657,833
9331443c-fb4d-4336-a8e1-31d8dc9f5ace,41e01be0-9879-49fa-8192-06d3d6a032e5,Female,Retired,34065,6.96,60,Education,Paid,3631,626
6b9a8e5a-b6ee-4576-9966-0476245f0523,1872ebad-c68c-4089-88f5-bf991fb94e37,Male,Self-employed,44579,10.46,60,Car Purchase,Defaulted,4640,573
d41f5bde-450b-4d36-9955-a9335bbeb152,3b7f745f-def9-493a-8fe3-47c482ef8996,Male,Self-employed,36909,13.62,24,Home Renovation,Defaulted,2829,678
34ee5201-376c-49f8-abff-b54612e0fe56,5d74ad21-022a-4579-8424-d068237b3c20,Male,Unemployed,11548,4.15,24,Education,Paid,1967,532
2f647ea9-90d9-4084-b280-eac0757493e6,cac3111c-7b16-438c-807a-38484f78c2e5,Female,Employed,16593,14.45,24,Home Renovation,Defaulted,3742,720
bcd620e2-237c-4144-afef-4537b04de2ab,527af870-7be2-439d-bd49-d17aed7c2839,Female,Employed,25899,9.52,24,Home Renovation,Defaulted,4603,830
db644974-3717-4e72-ad98-7d2255e63c98,25596ec1-62db-4cb7-a36c-e6d55d4ad39a,Male,Unemployed,17174,7.83,24,Education,Approved,707,612
9d8386ce-fe76-4f9a-8450-37883d349c5c,a900a5d8-baed-42af-8c53-b251ef629cb5,Female,Unemployed,31467,7.93,36,Car Purchase,Paid,676,778
bc6c6b78-18c3-48fc-b708-40c70691a2ac,302df46e-1791-4fbc-99cd-9265f0f87d3b,Male,Employed,1954,7.26,12,Home Renovation,Defaulted,1994,786
662d9e1f-6fb8-4673-8ef3-36e9ffb9d2f6,cebf7744-04e2-4ee5-a002-d89bb2faf9b7,Male,Retired,37584,7.5,60,Car Purchase,Approved,128,725
a7cacb0b-a2cc-4467-9188-b7502a775181,eefb0c43-bbfb-4f73-88ff-f92739eec27a,Male,Employed,21330,4.25,24,Business,Approved,1684,581
6da01b26-9894-46b7-85ea-c537d5bcc719,69f2a886-7983-43c2-bdad-aff05f435165,Female,Self-employed,40790,3.87,48,Home Renovation,Paid,3835,508
7c33b306-ede4-42a9-a021-ebd3fb45dcb7,4b0b7103-a62a-42a7-8111-f2381c44fb68,Female,Unemployed,21763,14.82,36,Business,Approved,3165,639
0c71bb40-0605-49f5-9840-c76abe778694,c8a40d2b-fc46-4ba5-8836-7f983812d92c,Female,Employed,13191,7.69,36,Business,Defaulted,1483,604
61db8f04-a7c1-44f5-aa3d-172f7fdbd169,31c928e8-3ea8-49f1-8fdf-b0ea561b54d4,Female,Employed,24722,3.83,48,Medical Bills,Rejected,1379,326
10e87013-4232-4f4d-b0aa-bb9115a7067f,9889a7f1-3459-4c5d-a3f2-662d4312cf43,Female,Employed,37331,13.42,36,Education,Rejected,4725,379
8e777265-ebb4-4d88-999d-cdbe068900ac,000e08f7-85d4-42c1-a0d4-33afe17deb81,Male,Unemployed,21082,11.5,60,Medical Bills,Rejected,2984,468
80786b10-de18-472a-b4a9-79d37ae5574d,c038a7b3-fd61-4c64-8cac-6060fe3ab06d,Male,Retired,49071,8.96,60,Medical Bills,Rejected,984,429
855b6e95-8d43-4eeb-a1de-eb2358cd4f8b,cb6883df-e754-4313-883c-2116977194a7,Female,Self-employed,44995,7.36,24,Medical Bills,Paid,3357,833
69f62cf2-78e1-48d1-8173-e9bf4eb73149,832cc6d7-f8e8-49f5-86f1-82e22095035e,Female,Retired,22575,12.47,36,Car Purchase,Approved,1526,488
33a0d470-1b8f-4885-aa8a-a544cad0229c,f6567563-fa29-4595-af3f-e98b1a6ae138,Female,Retired,42860,12.08,36,Car Purchase,Rejected,125,448
399fcbd7-e559-4054-9168-0b21e0e9fa4a,319ac84f-0d68-4526-81bc-78cc2b0a3ec1,Male,Self-employed,3674,13.51,12,Home Renovation,Paid,999,555
b06147bb-ca36-407c-b797-1ddabc04efbd,f67c0d77-f3c6-45a6-ba46-181f131ccdb8,Male,Self-employed,9242,8.12,60,Education,Approved,2808,850
5e7c1887-ba3f-4510-a10b-cc78e5513836,e0096e74-2ed4-4abe-9d29-bff4efb02c6a,Male,Self-employed,17937,7.68,12,Car Purchase,Defaulted,3393,692
97783dc6-2fb3-4bee-99d0-b2f679ae7758,69d9777d-e290-4773-9419-029755fa842d,Male,Retired,39737,4.57,36,Medical Bills,Defaulted,4135,845
94ba8e4a-fbef-43ea-b714-f0e92608357f,0f3763d0-840e-4690-9c23-15e76a35da7c,Female,Unemployed,28602,12.64,12,Business,Defaulted,3498,821
c766cff1-1868-4cc8-a757-b7fcc75e39ce,57cb125a-878e-46cd-8cdb-75dffa3cffb6,Male,Self-employed,37902,6.09,12,Business,Rejected,2101,747
ab5e2aff-9834-42b2-b145-3d75faea4527,e57ed583-f4af-4be4-8270-f1a8b5157a87,Female,Unemployed,15247,13.25,36,Home Renovation,Approved,1014,560
b7c7fef5-5d4e-4639-a62e-38a7c78ce6c9,4037c796-a041-40ad-855c-c481cb8220c5,Female,Employed,32284,5.57,12,Education,Rejected,1554,676
69bc83b3-ad48-472a-97b1-1d6e58c5d5a3,a83e6001-57b0-45de-a785-8ef45158ad42,Female,Self-employed,31584,9.34,48,Business,Paid,2200,633
3bc6b3da-da88-4c63-a89c-66209f045d5a,3be79a0c-39ad-4fde-9ddd-8bef8fbf50bb,Male,Self-employed,13599,10,60,Education,Paid,1358,512
d9f0b138-2b86-472c-a139-39cb1308d785,fdce268c-2b82-448b-ae61-3bd5c2feb089,Female,Self-employed,26412,12.51,36,Home Renovation,Approved,1086,474
888727b4-08b3-472d-92b2-7b237ddf0c0b,b52431fa-c463-41c4-980f-95843566c791,Male,Self-employed,43687,9.45,48,Car Purchase,Rejected,4055,457
23280a46-67e4-452e-ba17-d0ec2d82ce12,77c51197-edca-448a-84ad-89a109c1e5a1,Female,Employed,41910,12.64,60,Business,Paid,4661,814
ebbfad8d-3f04-429f-8237-d08f395a2886,88d393d4-e90f-4045-8311-3e92573e2aff,Male,Self-employed,41551,8.28,48,Education,Paid,890,639
f7cc83f9-450a-4154-b4c5-cf28cf1e49e1,05d618a6-4bb4-4e17-9d6d-e9ef854d9070,Female,Retired,42756,11.24,36,Education,Approved,3574,557
8939e96d-7bdd-493e-9f78-0d5f52d1d579,766e73fd-8ff2-4a65-b8d3-c2e97f9be9cc,Male,Unemployed,39857,5.41,24,Business,Paid,3320,839
8c9d9bf0-333e-4520-94bb-d860d04ba27f,60105e22-9a38-4692-81f9-7648ec9191ec,Male,Employed,42605,5.55,60,Education,Rejected,982,517
6d79f5d8-14c3-47aa-ba9c-c8e4268e1720,22e59fd8-47e5-4de5-9d1d-7130822229c3,Female,Retired,47570,6.99,36,Home Renovation,Paid,1979,493
7f71d0cc-7588-4f79-a175-dd11c139071b,e47c8aaf-1002-4a18-b3c8-4a8306664ddf,Male,Self-employed,1487,12.51,12,Education,Paid,4495,401
0f9a15d3-88a7-451e-a9ec-003dc1ed410e,b5af236a-321e-42e7-a4f6-a6681c1e967d,Male,Retired,12128,12.45,48,Business,Paid,909,467
d412db75-1ea4-48ce-b39a-7f6408e3826f,75511db5-ee93-4d98-83df-01f15e3b5204,Male,Self-employed,12872,9.35,60,Medical Bills,Paid,4696,386
2b60190a-79b5-4ffd-b88a-6095669d9835,71c91758-053a-49e5-9768-1c781d3f747e,Female,Unemployed,36191,8.26,12,Business,Approved,583,305
020a3556-4f74-4983-b4a2-91ba0a79fa38,54219373-3cfc-44ea-8589-65143bff5c80,Female,Retired,4496,13.1,12,Medical Bills,Approved,1198,713
bf2de4d6-3e65-4eea-8a62-01de9216a7b8,c1736aa4-dc59-4a40-9b4f-c51e502aa162,Male,Employed,48789,3.86,60,Education,Rejected,2802,537
cc508f04-ce1e-4136-b7e9-70c6a4ef34d0,76929af0-f31f-4134-bab8-b0fe56f50ed1,Male,Employed,873,7.06,24,Car Purchase,Defaulted,3076,406
036f46f9-1fa7-43b8-b15c-c5b590657ef8,b4e44ff8-6405-4692-8e14-c1e92a87ef3b,Female,Self-employed,33481,5.96,24,Education,Rejected,2915,846
6fafe365-c236-4c98-ba1a-4ce12a5c116f,7e2ab335-84a2-47b1-9570-4b423d920332,Female,Unemployed,28378,9.87,60,Home Renovation,Rejected,4591,669
5d8da47c-1c3c-47bd-8a7e-a8f7b78e7e22,438afd88-ab40-4fdd-988c-7d54390fd043,Female,Employed,5717,5.38,12,Medical Bills,Paid,4499,690
1b48cb2f-20b7-4c71-a8ea-31ab7138ab18,f16c430f-8fbc-4a46-a533-9d0022412c61,Male,Self-employed,32357,14.96,60,Education,Paid,1134,714
caf03591-9210-40e2-9a85-d8ea86bf6ac6,5c19279e-9e5d-4e14-8f3b-7b52a7907e12,Female,Employed,17584,7.09,60,Education,Rejected,3680,377
9a4d5500-f517-4805-ac51-8874695c81e3,c1801cc5-8120-4283-b0e8-d34726681ecb,Female,Self-employed,7053,6.84,36,Car Purchase,Defaulted,3805,507
ffabe6c3-b9e9-4e7e-92b4-d7f6704e5400,4db28b23-1820-4efb-9644-2ac0281e6347,Female,Employed,33491,13.22,12,Education,Paid,474,699
a9877db1-3e46-4050-9622-149fb54d5742,379ed91b-7e92-4079-83f7-88683a1224a3,Male,Unemployed,9923,13.29,48,Medical Bills,Defaulted,4522,382
2abc7a27-aa58-4eb9-89f7-47492b783d8a,5d9dbba7-3c7c-4e88-b464-21b32bd97486,Female,Retired,9058,13.15,36,Car Purchase,Defaulted,4145,424
5cbae909-10eb-42b7-be60-0fafabb6b719,b7a9811e-5222-4763-b467-744718b5108c,Female,Retired,48918,8.17,60,Home Renovation,Rejected,1184,464
1d5d75c1-c832-4297-9982-bb1ef19e95b5,b02603f7-fb31-4973-af36-a2507b3b083f,Female,Employed,31423,14.35,12,Home Renovation,Approved,3673,830
1505287a-cfab-4170-8170-2fc37eaeb9e7,b8a259b7-204d-4c82-9e4d-7f7eacdbd7fd,Female,Employed,49793,14.13,60,Car Purchase,Defaulted,4960,606
f9dfee8a-ad2c-4a49-8447-c89a123fd0cd,4ee12bed-f5a5-43c8-9fd3-32b285451ad0,Female,Self-employed,7554,11.39,24,Home Renovation,Paid,887,679
d1f9f48f-7748-401f-bb33-17001f71b30c,c143ad0d-e36d-47fe-a82d-509b03b01a17,Female,Self-employed,49289,8.91,12,Home Renovation,Paid,3885,642
7d680461-51ef-4581-8058-d25a7f08273b,3af8a00c-a23c-40a4-92ce-2a08b8386aae,Male,Unemployed,30650,4.85,12,Education,Rejected,3092,677
fc0341f1-4f08-42ec-aa7c-ee245b58b2e4,491f81ae-1784-4c55-81de-46c8d27f6b97,Male,Unemployed,27969,4.47,60,Education,Approved,1720,309
e18e30f0-f7d5-4328-87ee-00f3b3eab2f9,8a62d8c5-33ef-4748-a557-4e1ee3665e6f,Male,Unemployed,44555,14.37,36,Home Renovation,Defaulted,1566,305
195f8067-19c8-4d02-b3c4-71d56e6b67c9,35952fa6-4811-43d8-9881-6c394e8aab4a,Female,Unemployed,18072,8.9,12,Car Purchase,Defaulted,2645,456
bd85a53a-92e4-41ca-ac8d-17d2c4ae9a0b,b49d1b17-ac78-403d-b364-3a508e4ddd83,Male,Unemployed,12136,6.17,36,Medical Bills,Approved,1946,528
8f4e0657-d65c-44c6-a73d-25aa6d5d8e80,02fbdee3-cba3-4869-b0cc-1e3342625bcb,Female,Unemployed,37438,9.11,12,Car Purchase,Approved,523,725
521b031f-7d3c-44b0-bdfe-11769bb58ff3,12969b28-72a5-4b29-8447-20ca694441b6,Female,Unemployed,37849,10.9,24,Business,Paid,3716,537
98a3ff8f-0cb9-4e33-b9b9-22f15d0bb2a0,deff73f5-9a49-4ff2-b9c9-8f20372a3e10,Male,Employed,9512,5.84,12,Medical Bills,Defaulted,1618,828
bb5a9ec7-b10c-4b4c-be0e-9ec5bb663d52,6c4fb868-618e-417e-b351-c79cdd8e2147,Male,Employed,13472,12.23,36,Education,Approved,3450,500
66fcc8c1-e940-450a-abd3-0b84c3b3c01d,b1281a49-567e-4e8b-a68f-c550d6bdf4a9,Female,Employed,3476,4.19,24,Medical Bills,Rejected,2933,331
e1d84df1-0d4c-408e-b9b9-30a09b466e2b,fbbc2337-6f11-4e2c-9a35-c6dd50d1141e,Female,Employed,40943,8.37,60,Medical Bills,Approved,205,623
8b75bf45-dfd8-443b-abb2-9a88c872c490,021168fa-b9f3-4919-8c6c-0a260a312f62,Male,Employed,40262,5.28,36,Car Purchase,Paid,2161,787
54e0a045-c703-4e58-b2b2-1cc945b34425,5ac554e8-b0de-4d56-baad-e38d1c798448,Female,Unemployed,34938,5.22,24,Medical Bills,Paid,4876,845
d51c3f7b-6dda-438c-8fc2-3d012e0885d7,0323c327-925d-4cf9-b82d-623ae1e50a40,Male,Retired,7875,9.49,24,Car Purchase,Paid,2619,811
d5058e10-e598-4287-bd7c-2aec758cbee4,6ffa1c39-1f84-4270-ad1d-31db14295344,Female,Retired,5121,13.86,48,Medical Bills,Defaulted,3504,765
f8a3c8cd-a75c-4688-a10e-4fec25237ff9,904bf2e1-70ec-440f-b4b8-c2ea36a1d289,Male,Retired,1786,5.1,12,Home Renovation,Approved,4437,565
f75fc67e-74c5-4480-9cf3-17106f2ab940,0fd8fee0-f2f6-4704-a73b-24a8b45cbf14,Female,Employed,33722,13.42,48,Medical Bills,Rejected,2317,825
4b65c67d-8c2e-47a5-ae1e-06ddfb49c02c,d7232ac4-fd03-4e4c-a080-d48ceb9a1e08,Female,Employed,42216,14.41,48,Car Purchase,Approved,2914,581
ba69c25c-c647-47f4-9219-229d80e68ccc,6730c520-36a1-4e00-8ba0-653524a1f1f8,Male,Retired,44181,9.51,36,Education,Defaulted,4816,379
3429b35b-c2d6-423a-9891-a281d151441f,71321583-ebea-43f1-a201-35d5f6a7dc52,Male,Self-employed,14308,9.37,24,Home Renovation,Rejected,3041,619
72153c09-54a6-4fe9-82a5-dc114a2943c4,cbb2ca12-4429-402a-b521-8647c047911d,Male,Self-employed,41812,3.77,36,Home Renovation,Rejected,1517,634
e10de5ad-361b-46d4-9cee-bd19c03594c0,c1e651c3-5012-43ea-89bf-6397b987f2cf,Female,Self-employed,48346,9.62,24,Home Renovation,Rejected,716,679
e9a00961-fdaf-4866-b28a-e5a68487f284,5a6e76fe-e46c-4145-b669-5f51bc0d5b9c,Male,Employed,2331,5.96,24,Medical Bills,Paid,3237,446
dcde2fb9-ad19-45ad-8084-a1bb4aa74d2c,94ec7f2a-dbd3-426d-b606-f9b722fedf9c,Female,Employed,35159,8.18,36,Education,Paid,1932,504
c4bbca98-6328-42a8-ac5c-54e714ba5e52,ba02c0f0-891b-4392-a3c7-1a2a8b47f928,Male,Self-employed,40281,5.6,12,Car Purchase,Paid,1264,630
3ea68313-7fa9-4c0a-91f3-9200e4239edb,02b36de3-f393-4213-9cea-1eaadbe09885,Male,Self-employed,20240,5.09,12,Home Renovation,Paid,3708,814
cc4aa692-2fdc-4699-8818-7db814ca121d,3838524a-73ea-4975-945d-68708f5be89f,Female,Employed,46051,11.99,24,Business,Defaulted,2554,425
e3a486fd-767d-4649-80c9-38548a37d021,b314deb0-7a56-44d1-818e-c70040ee4d7a,Female,Unemployed,34982,7.23,24,Car Purchase,Rejected,2170,745
9fca8c02-3bad-4bc3-86ab-70ac4c854ca8,439330ff-912f-4c87-952c-907ee7914224,Male,Retired,44397,4.19,24,Education,Approved,3659,676
dad3e9d5-c161-4f4d-879d-c84cb19249b9,1633677e-0f26-48c5-9a0b-c1fd68ee3a0d,Female,Unemployed,23380,14.67,36,Car Purchase,Rejected,3136,704
c471382a-c17b-407b-a3ef-bcee989afdb4,7f7818e5-a6b3-409f-9a6b-6c91b25bd1a0,Female,Unemployed,1181,7.86,24,Home Renovation,Paid,4733,700
